dsstage;ds-eks-01-uat;sha256:e17b61c1b97eeecb562b33215456f02609db9b98c1e414f9a29ac46ec0a38a85;docker.io/bitnami/pgbouncer@sha256:e17b61c1b97eeecb562b33215456f02609db9b98c1e414f9a29ac46ec0a38a85;posthog-prd;posthog-pgbouncer-55fff8c6b6;posthog-pgbouncer-55fff8c6b6-jnvp2
dsstage;ds-eks-01-uat;sha256:74441a9fa04a5af78bf76a5af909f88592033c03ce6f1e14f343cd53d0266827;docker.io/posthog/posthog@sha256:74441a9fa04a5af78bf76a5af909f88592033c03ce6f1e14f343cd53d0266827;posthog-prd;posthog-plugins-8655c9f97d;posthog-plugins-8655c9f97d-vlh9l
dsstage;ds-eks-01-uat;sha256:5a85aeb27ffad227df55f7253a5b3634472d9d028ca20da0d6b9e7bb049d41e9;docker.io/bitnami/kafka@sha256:5a85aeb27ffad227df55f7253a5b3634472d9d028ca20da0d6b9e7bb049d41e9;posthog-prd;N/A;posthog-posthog-kafka-0
dsstage;ds-eks-01-uat;sha256:a97dd274c972cb39c8bfbf6f551fd80a9279b564e4713f4a2f02d213c033ae79;docker.io/bitnami/redis@sha256:a97dd274c972cb39c8bfbf6f551fd80a9279b564e4713f4a2f02d213c033ae79;posthog-prd;N/A;posthog-posthog-redis-master-0
dsstage;ds-eks-01-uat;sha256:061e22290d520d3c1536bbb2d6ed29e284f47b46d5035b6b6de1424658f2153c;docker.io/bitnami/zookeeper@sha256:061e22290d520d3c1536bbb2d6ed29e284f47b46d5035b6b6de1424658f2153c;posthog-prd;N/A;posthog-posthog-zookeeper-0
dsstage;ds-eks-01-uat;sha256:74441a9fa04a5af78bf76a5af909f88592033c03ce6f1e14f343cd53d0266827;docker.io/posthog/posthog@sha256:74441a9fa04a5af78bf76a5af909f88592033c03ce6f1e14f343cd53d0266827;posthog-prd;posthog-web-5ccc5f6458;posthog-web-5ccc5f6458-bjbht
dsstage;ds-eks-01-uat;sha256:74441a9fa04a5af78bf76a5af909f88592033c03ce6f1e14f343cd53d0266827;docker.io/posthog/posthog@sha256:74441a9fa04a5af78bf76a5af909f88592033c03ce6f1e14f343cd53d0266827;posthog-prd;posthog-worker-648556846;posthog-worker-648556846-4fmmx
dsstage;ds-eks-01-uat;sha256:27c454768ae8f434e587f87d14ce49d574d46a37a322b8839e1352a344dcff75;docker.io/apache/camel-k@sha256:27c454768ae8f434e587f87d14ce49d574d46a37a322b8839e1352a344dcff75;smartproxy-dev;camel-k-operator-688d5cb466;camel-k-operator-688d5cb466-k8ff7
dsstage;ds-eks-01-uat;sha256:27c454768ae8f434e587f87d14ce49d574d46a37a322b8839e1352a344dcff75;docker.io/apache/camel-k@sha256:27c454768ae8f434e587f87d14ce49d574d46a37a322b8839e1352a344dcff75;smartproxy-uat;camel-k-operator-688d5cb466;camel-k-operator-688d5cb466-r9lq2
dsstage;ds-eks-01-uat;sha256:27c454768ae8f434e587f87d14ce49d574d46a37a322b8839e1352a344dcff75;docker.io/apache/camel-k@sha256:27c454768ae8f434e587f87d14ce49d574d46a37a322b8839e1352a344dcff75;smartproxy;camel-k-operator-688d5cb466;camel-k-operator-688d5cb466-xf44n
dsstage;ds-eks-01-uat;sha256:6845f3ea66c0711b93e423e6c7f481e4527b4b7afeee23e12bdd3c86ead100a4;564593125549.dkr.ecr.sa-east-1.amazonaws.com/techdocs-preview-nginx@sha256:6845f3ea66c0711b93e423e6c7f481e4527b4b7afeee23e12bdd3c86ead100a4;techdocs-preview;techdocs-preview-7fdfb67dc;techdocs-preview-7fdfb67dc-v7zsb
dsstage;ds-eks-01-uat;sha256:f635442a0f47bbc8d1d868ca2b50d06e028d2c5048fd73a5986c92df317aff26;docker.io/velero/velero@sha256:f635442a0f47bbc8d1d868ca2b50d06e028d2c5048fd73a5986c92df317aff26;velero;velero-559c8cb49;velero-559c8cb49-wqqvl
account;cluster;sha;sha;namespace;deployment;pod_name
dsprod;ds-eks-01-prod;sha256:614e2a378d2c55b588ea02eab6a6ec9eb4e4281ad731955dc67442c4c2ff35bb;gcr.io/apigee-microgateway/edgemicro@sha256:614e2a378d2c55b588ea02eab6a6ec9eb4e4281ad731955dc67442c4c2ff35bb;apigee-system;eks-nike-tech-01-prod-microgateway-ddb785cf8;eks-nike-tech-01-prod-microgateway-ddb785cf8-8t964
dsprod;ds-eks-01-prod;sha256:b68f8ab06808890dff627d8fff67a3375fb8d38b83d1c79ea0684cfbb7702ba9;docker.io/bitnami/cassandra@sha256:b68f8ab06808890dff627d8fff67a3375fb8d38b83d1c79ea0684cfbb7702ba9;cassandra-uat;N/A;cassandra-uat-0
dsprod;ds-eks-01-prod;sha256:c5e0e5dca7503a8371b8d366db0f49e3fc68f62ea480262e39b6cc277991c97c;quay.io/strimzi/operator@sha256:c5e0e5dca7503a8371b8d366db0f49e3fc68f62ea480262e39b6cc277991c97c;default;strimzi-cluster-operator-5dc9798fb4;strimzi-cluster-operator-5dc9798fb4-gbknc
dsprod;ds-eks-01-prod;sha256:bfb1d7950ea02c875c7061a98e1714b017d8e2a6e74df0c07611c546b6d4f8b6;ghcr.io/fluxcd/flagger@sha256:bfb1d7950ea02c875c7061a98e1714b017d8e2a6e74df0c07611c546b6d4f8b6;istio-system;flagger-8b945cf6b;flagger-8b945cf6b-6jn8n
dsprod;ds-eks-01-prod;sha256:2152aea5fbe2de20f08f3e0412ad7a4cd54a492240ff40974261ee4bdb43871d;docker.io/istio/proxyv2@sha256:2152aea5fbe2de20f08f3e0412ad7a4cd54a492240ff40974261ee4bdb43871d;istio-system;istio-ingress-65cc558668;istio-ingress-65cc558668-rxzqd
dsprod;ds-eks-01-prod;sha256:ce9d876067018d5217836ffd28e5767e64937c573f5ac7d421be860857d0b266;docker.io/istio/pilot@sha256:ce9d876067018d5217836ffd28e5767e64937c573f5ac7d421be860857d0b266;istio-system;istiod-649844d58b;istiod-649844d58b-bh5dk
dsprod;ds-eks-01-prod;sha256:0e0c081fd0cf40e9028533d386177fc2492e4e839e1151237e847b2c9486715b;docker.io/jaegertracing/all-in-one@sha256:0e0c081fd0cf40e9028533d386177fc2492e4e839e1151237e847b2c9486715b;istio-system;jaeger-8559896dfc;jaeger-8559896dfc-v2t2j
dsprod;ds-eks-01-prod;sha256:fa494cb4ef3f3e4f593f3b12f77fced35fe1dff3c7c97e5f54f3f834d778e18d;quay.io/kiali/kiali@sha256:fa494cb4ef3f3e4f593f3b12f77fced35fe1dff3c7c97e5f54f3f834d778e18d;istio-system;kiali-65fcd75bd;kiali-65fcd75bd-qnvd9
dsprod;ds-eks-01-prod;sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;quay.io/strimzi/kafka@sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;kafka-dev;kafka-cluster-entity-operator-7d4b5dcddf;kafka-cluster-entity-operator-7d4b5dcddf-bbdvl
dsprod;ds-eks-01-prod;sha256:c5e0e5dca7503a8371b8d366db0f49e3fc68f62ea480262e39b6cc277991c97c;quay.io/strimzi/operator@sha256:c5e0e5dca7503a8371b8d366db0f49e3fc68f62ea480262e39b6cc277991c97c;kafka-dev;kafka-cluster-entity-operator-7d4b5dcddf;kafka-cluster-entity-operator-7d4b5dcddf-bbdvl
dsprod;ds-eks-01-prod;sha256:c5e0e5dca7503a8371b8d366db0f49e3fc68f62ea480262e39b6cc277991c97c;quay.io/strimzi/operator@sha256:c5e0e5dca7503a8371b8d366db0f49e3fc68f62ea480262e39b6cc277991c97c;kafka-dev;kafka-cluster-entity-operator-7d4b5dcddf;kafka-cluster-entity-operator-7d4b5dcddf-bbdvl
dsprod;ds-eks-01-prod;sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;quay.io/strimzi/kafka@sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;kafka-dev;N/A;kafka-cluster-kafka-0
dsprod;ds-eks-01-prod;sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;quay.io/strimzi/kafka@sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;kafka-dev;N/A;kafka-cluster-zookeeper-0
dsprod;ds-eks-01-prod;sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;quay.io/strimzi/kafka@sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;kafka-dev;N/A;kafka-cluster-zookeeper-1
dsprod;ds-eks-01-prod;sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;quay.io/strimzi/kafka@sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;kafka-dev;N/A;kafka-cluster-zookeeper-2
dsprod;ds-eks-01-prod;sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;quay.io/strimzi/kafka@sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;kafka-uat;kafka-cluster-entity-operator-9f495578;kafka-cluster-entity-operator-9f495578-l64r4
dsprod;ds-eks-01-prod;sha256:c5e0e5dca7503a8371b8d366db0f49e3fc68f62ea480262e39b6cc277991c97c;quay.io/strimzi/operator@sha256:c5e0e5dca7503a8371b8d366db0f49e3fc68f62ea480262e39b6cc277991c97c;kafka-uat;kafka-cluster-entity-operator-9f495578;kafka-cluster-entity-operator-9f495578-l64r4
dsprod;ds-eks-01-prod;sha256:c5e0e5dca7503a8371b8d366db0f49e3fc68f62ea480262e39b6cc277991c97c;quay.io/strimzi/operator@sha256:c5e0e5dca7503a8371b8d366db0f49e3fc68f62ea480262e39b6cc277991c97c;kafka-uat;kafka-cluster-entity-operator-9f495578;kafka-cluster-entity-operator-9f495578-l64r4
dsprod;ds-eks-01-prod;sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;quay.io/strimzi/kafka@sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;kafka-uat;N/A;kafka-cluster-kafka-0
dsprod;ds-eks-01-prod;sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;quay.io/strimzi/kafka@sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;kafka-uat;N/A;kafka-cluster-zookeeper-0
dsprod;ds-eks-01-prod;sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;quay.io/strimzi/kafka@sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;kafka-uat;N/A;kafka-cluster-zookeeper-1
dsprod;ds-eks-01-prod;sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;quay.io/strimzi/kafka@sha256:680ae1958dbcb9da8ee4128a67c1163a6ee2744221f7d29f73d8bcc237fd0173;kafka-uat;N/A;kafka-cluster-zookeeper-2
dsprod;ds-eks-01-prod;sha256:4e71a9aaf6e6c5ad0515c8ca04385920a69d8c4588738e5fbaff957d5cf283a5;602401143452.dkr.ecr.sa-east-1.amazonaws.com/amazon-k8s-cni@sha256:4e71a9aaf6e6c5ad0515c8ca04385920a69d8c4588738e5fbaff957d5cf283a5;kube-system;N/A;aws-node-92vct
dsprod;ds-eks-01-prod;sha256:4e71a9aaf6e6c5ad0515c8ca04385920a69d8c4588738e5fbaff957d5cf283a5;602401143452.dkr.ecr.sa-east-1.amazonaws.com/amazon-k8s-cni@sha256:4e71a9aaf6e6c5ad0515c8ca04385920a69d8c4588738e5fbaff957d5cf283a5;kube-system;N/A;aws-node-n64g5
dsprod;ds-eks-01-prod;sha256:4e71a9aaf6e6c5ad0515c8ca04385920a69d8c4588738e5fbaff957d5cf283a5;602401143452.dkr.ecr.sa-east-1.amazonaws.com/amazon-k8s-cni@sha256:4e71a9aaf6e6c5ad0515c8ca04385920a69d8c4588738e5fbaff957d5cf283a5;kube-system;N/A;aws-node-rsl95
dsprod;ds-eks-01-prod;sha256:4e71a9aaf6e6c5ad0515c8ca04385920a69d8c4588738e5fbaff957d5cf283a5;602401143452.dkr.ecr.sa-east-1.amazonaws.com/amazon-k8s-cni@sha256:4e71a9aaf6e6c5ad0515c8ca04385920a69d8c4588738e5fbaff957d5cf283a5;kube-system;N/A;aws-node-spmrs
dsprod;ds-eks-01-prod;sha256:4e71a9aaf6e6c5ad0515c8ca04385920a69d8c4588738e5fbaff957d5cf283a5;602401143452.dkr.ecr.sa-east-1.amazonaws.com/amazon-k8s-cni@sha256:4e71a9aaf6e6c5ad0515c8ca04385920a69d8c4588738e5fbaff957d5cf283a5;kube-system;N/A;aws-node-x4zzq
dsprod;ds-eks-01-prod;sha256:f46687231c2c1bfa139f2b18275b123222c8cf6a288bb9c8145932bd14ac3deb;k8s.gcr.io/autoscaling/cluster-autoscaler@sha256:f46687231c2c1bfa139f2b18275b123222c8cf6a288bb9c8145932bd14ac3deb;kube-system;cluster-autoscaler-aws-cluster-autoscaler-6c5c48ffbb;cluster-autoscaler-aws-cluster-autoscaler-6c5c48ffbb-ktbf9
dsprod;ds-eks-01-prod;sha256:283e342425558e69cc2e709337347e446d20604f544b2f98dd6f03dab7cd805a;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/coredns@sha256:283e342425558e69cc2e709337347e446d20604f544b2f98dd6f03dab7cd805a;kube-system;coredns-87d7c8c9;coredns-87d7c8c9-2nlfx
dsprod;ds-eks-01-prod;sha256:283e342425558e69cc2e709337347e446d20604f544b2f98dd6f03dab7cd805a;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/coredns@sha256:283e342425558e69cc2e709337347e446d20604f544b2f98dd6f03dab7cd805a;kube-system;coredns-87d7c8c9;coredns-87d7c8c9-kh4fm
dsprod;ds-eks-01-prod;sha256:69f580b92c80c38e1339b55ad38043efeb0b721ae4cd351d3ac6685b323b3157;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/csi-attacher@sha256:69f580b92c80c38e1339b55ad38043efeb0b721ae4cd351d3ac6685b323b3157;kube-system;ebs-csi-controller-6b8dfdc68b;ebs-csi-controller-6b8dfdc68b-gnwmj
dsprod;ds-eks-01-prod;sha256:5ad11decb148950bdae987c7f938427a661d7ae60850e6c56f40314392eb7a5f;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/csi-provisioner@sha256:5ad11decb148950bdae987c7f938427a661d7ae60850e6c56f40314392eb7a5f;kube-system;ebs-csi-controller-6b8dfdc68b;ebs-csi-controller-6b8dfdc68b-gnwmj
dsprod;ds-eks-01-prod;sha256:b2eefd692d1b4decf97f5bf785b50bc2b0338a2df66840d2679b6abf28a013cb;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/csi-resizer@sha256:b2eefd692d1b4decf97f5bf785b50bc2b0338a2df66840d2679b6abf28a013cb;kube-system;ebs-csi-controller-6b8dfdc68b;ebs-csi-controller-6b8dfdc68b-gnwmj
dsprod;ds-eks-01-prod;sha256:b52d3e46d63c8991d10858a4c3e2417a2ab84d990ec41036119fc8235697dd8d;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/csi-snapshotter@sha256:b52d3e46d63c8991d10858a4c3e2417a2ab84d990ec41036119fc8235697dd8d;kube-system;ebs-csi-controller-6b8dfdc68b;ebs-csi-controller-6b8dfdc68b-gnwmj
dsprod;ds-eks-01-prod;sha256:1564359e1e0e7cb577c77219541c423e782b726f603fde4fcfa0c1eafbc50320;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/aws-ebs-csi-driver@sha256:1564359e1e0e7cb577c77219541c423e782b726f603fde4fcfa0c1eafbc50320;kube-system;ebs-csi-controller-6b8dfdc68b;ebs-csi-controller-6b8dfdc68b-gnwmj
dsprod;ds-eks-01-prod;sha256:5aa45f506d50b63acf32fae45c56e31de7567c5a8c2a55e810db138e7adf0789;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/livenessprobe@sha256:5aa45f506d50b63acf32fae45c56e31de7567c5a8c2a55e810db138e7adf0789;kube-system;ebs-csi-controller-6b8dfdc68b;ebs-csi-controller-6b8dfdc68b-gnwmj
dsprod;ds-eks-01-prod;sha256:69f580b92c80c38e1339b55ad38043efeb0b721ae4cd351d3ac6685b323b3157;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/csi-attacher@sha256:69f580b92c80c38e1339b55ad38043efeb0b721ae4cd351d3ac6685b323b3157;kube-system;ebs-csi-controller-6b8dfdc68b;ebs-csi-controller-6b8dfdc68b-vxlhv
dsprod;ds-eks-01-prod;sha256:5ad11decb148950bdae987c7f938427a661d7ae60850e6c56f40314392eb7a5f;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/csi-provisioner@sha256:5ad11decb148950bdae987c7f938427a661d7ae60850e6c56f40314392eb7a5f;kube-system;ebs-csi-controller-6b8dfdc68b;ebs-csi-controller-6b8dfdc68b-vxlhv
dsprod;ds-eks-01-prod;sha256:b2eefd692d1b4decf97f5bf785b50bc2b0338a2df66840d2679b6abf28a013cb;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/csi-resizer@sha256:b2eefd692d1b4decf97f5bf785b50bc2b0338a2df66840d2679b6abf28a013cb;kube-system;ebs-csi-controller-6b8dfdc68b;ebs-csi-controller-6b8dfdc68b-vxlhv
dsprod;ds-eks-01-prod;sha256:b52d3e46d63c8991d10858a4c3e2417a2ab84d990ec41036119fc8235697dd8d;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/csi-snapshotter@sha256:b52d3e46d63c8991d10858a4c3e2417a2ab84d990ec41036119fc8235697dd8d;kube-system;ebs-csi-controller-6b8dfdc68b;ebs-csi-controller-6b8dfdc68b-vxlhv
dsprod;ds-eks-01-prod;sha256:1564359e1e0e7cb577c77219541c423e782b726f603fde4fcfa0c1eafbc50320;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/aws-ebs-csi-driver@sha256:1564359e1e0e7cb577c77219541c423e782b726f603fde4fcfa0c1eafbc50320;kube-system;ebs-csi-controller-6b8dfdc68b;ebs-csi-controller-6b8dfdc68b-vxlhv
dsprod;ds-eks-01-prod;sha256:5aa45f506d50b63acf32fae45c56e31de7567c5a8c2a55e810db138e7adf0789;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/livenessprobe@sha256:5aa45f506d50b63acf32fae45c56e31de7567c5a8c2a55e810db138e7adf0789;kube-system;ebs-csi-controller-6b8dfdc68b;ebs-csi-controller-6b8dfdc68b-vxlhv
dsprod;ds-eks-01-prod;sha256:1564359e1e0e7cb577c77219541c423e782b726f603fde4fcfa0c1eafbc50320;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/aws-ebs-csi-driver@sha256:1564359e1e0e7cb577c77219541c423e782b726f603fde4fcfa0c1eafbc50320;kube-system;N/A;ebs-csi-node-88kqc
dsprod;ds-eks-01-prod;sha256:5aa45f506d50b63acf32fae45c56e31de7567c5a8c2a55e810db138e7adf0789;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/livenessprobe@sha256:5aa45f506d50b63acf32fae45c56e31de7567c5a8c2a55e810db138e7adf0789;kube-system;N/A;ebs-csi-node-88kqc
dsprod;ds-eks-01-prod;sha256:d99f0bb1a918f0b8f144aa1e4785460924af946b1e0bb7a23996780358238951;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/csi-node-driver-registrar@sha256:d99f0bb1a918f0b8f144aa1e4785460924af946b1e0bb7a23996780358238951;kube-system;N/A;ebs-csi-node-88kqc
dsprod;ds-eks-01-prod;sha256:1564359e1e0e7cb577c77219541c423e782b726f603fde4fcfa0c1eafbc50320;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/aws-ebs-csi-driver@sha256:1564359e1e0e7cb577c77219541c423e782b726f603fde4fcfa0c1eafbc50320;kube-system;N/A;ebs-csi-node-dtkwg
dsprod;ds-eks-01-prod;sha256:5aa45f506d50b63acf32fae45c56e31de7567c5a8c2a55e810db138e7adf0789;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/livenessprobe@sha256:5aa45f506d50b63acf32fae45c56e31de7567c5a8c2a55e810db138e7adf0789;kube-system;N/A;ebs-csi-node-dtkwg
dsprod;ds-eks-01-prod;sha256:d99f0bb1a918f0b8f144aa1e4785460924af946b1e0bb7a23996780358238951;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/csi-node-driver-registrar@sha256:d99f0bb1a918f0b8f144aa1e4785460924af946b1e0bb7a23996780358238951;kube-system;N/A;ebs-csi-node-dtkwg
dsprod;ds-eks-01-prod;sha256:1564359e1e0e7cb577c77219541c423e782b726f603fde4fcfa0c1eafbc50320;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/aws-ebs-csi-driver@sha256:1564359e1e0e7cb577c77219541c423e782b726f603fde4fcfa0c1eafbc50320;kube-system;N/A;ebs-csi-node-dz4fg
dsprod;ds-eks-01-prod;sha256:5aa45f506d50b63acf32fae45c56e31de7567c5a8c2a55e810db138e7adf0789;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/livenessprobe@sha256:5aa45f506d50b63acf32fae45c56e31de7567c5a8c2a55e810db138e7adf0789;kube-system;N/A;ebs-csi-node-dz4fg
dsprod;ds-eks-01-prod;sha256:d99f0bb1a918f0b8f144aa1e4785460924af946b1e0bb7a23996780358238951;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/csi-node-driver-registrar@sha256:d99f0bb1a918f0b8f144aa1e4785460924af946b1e0bb7a23996780358238951;kube-system;N/A;ebs-csi-node-dz4fg
dsprod;ds-eks-01-prod;sha256:1564359e1e0e7cb577c77219541c423e782b726f603fde4fcfa0c1eafbc50320;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/aws-ebs-csi-driver@sha256:1564359e1e0e7cb577c77219541c423e782b726f603fde4fcfa0c1eafbc50320;kube-system;N/A;ebs-csi-node-ntqbq
dsprod;ds-eks-01-prod;sha256:5aa45f506d50b63acf32fae45c56e31de7567c5a8c2a55e810db138e7adf0789;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/livenessprobe@sha256:5aa45f506d50b63acf32fae45c56e31de7567c5a8c2a55e810db138e7adf0789;kube-system;N/A;ebs-csi-node-ntqbq
dsprod;ds-eks-01-prod;sha256:d99f0bb1a918f0b8f144aa1e4785460924af946b1e0bb7a23996780358238951;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/csi-node-driver-registrar@sha256:d99f0bb1a918f0b8f144aa1e4785460924af946b1e0bb7a23996780358238951;kube-system;N/A;ebs-csi-node-ntqbq
dsprod;ds-eks-01-prod;sha256:1564359e1e0e7cb577c77219541c423e782b726f603fde4fcfa0c1eafbc50320;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/aws-ebs-csi-driver@sha256:1564359e1e0e7cb577c77219541c423e782b726f603fde4fcfa0c1eafbc50320;kube-system;N/A;ebs-csi-node-vww65
dsprod;ds-eks-01-prod;sha256:5aa45f506d50b63acf32fae45c56e31de7567c5a8c2a55e810db138e7adf0789;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/livenessprobe@sha256:5aa45f506d50b63acf32fae45c56e31de7567c5a8c2a55e810db138e7adf0789;kube-system;N/A;ebs-csi-node-vww65
dsprod;ds-eks-01-prod;sha256:d99f0bb1a918f0b8f144aa1e4785460924af946b1e0bb7a23996780358238951;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/csi-node-driver-registrar@sha256:d99f0bb1a918f0b8f144aa1e4785460924af946b1e0bb7a23996780358238951;kube-system;N/A;ebs-csi-node-vww65
dsprod;ds-eks-01-prod;sha256:e677f72d499e09557e20ba9b5ade9fbbc70b73f658b95226963215eaa9fdb1ad;564593125549.dkr.ecr.sa-east-1.amazonaws.com/aws-public/eks-distro/kubernetes-csi/external-provisioner@sha256:e677f72d499e09557e20ba9b5ade9fbbc70b73f658b95226963215eaa9fdb1ad;kube-system;efs-csi-controller-6f75577dbb;efs-csi-controller-6f75577dbb-6d8pb
dsprod;ds-eks-01-prod;sha256:4db1a50a1583c662643b4a24a7940c7e347ef22f3c6f83f825587c3b904abe87;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/aws-efs-csi-driver@sha256:4db1a50a1583c662643b4a24a7940c7e347ef22f3c6f83f825587c3b904abe87;kube-system;efs-csi-controller-6f75577dbb;efs-csi-controller-6f75577dbb-6d8pb
dsprod;ds-eks-01-prod;sha256:d790820d19a6253ee31418be4d1a9ae023d4a6b64c5591f8f031b4194828cc5b;564593125549.dkr.ecr.sa-east-1.amazonaws.com/aws-public/eks-distro/kubernetes-csi/livenessprobe@sha256:d790820d19a6253ee31418be4d1a9ae023d4a6b64c5591f8f031b4194828cc5b;kube-system;efs-csi-controller-6f75577dbb;efs-csi-controller-6f75577dbb-6d8pb
dsprod;ds-eks-01-prod;sha256:e677f72d499e09557e20ba9b5ade9fbbc70b73f658b95226963215eaa9fdb1ad;564593125549.dkr.ecr.sa-east-1.amazonaws.com/aws-public/eks-distro/kubernetes-csi/external-provisioner@sha256:e677f72d499e09557e20ba9b5ade9fbbc70b73f658b95226963215eaa9fdb1ad;kube-system;efs-csi-controller-6f75577dbb;efs-csi-controller-6f75577dbb-mmmm7
dsprod;ds-eks-01-prod;sha256:4db1a50a1583c662643b4a24a7940c7e347ef22f3c6f83f825587c3b904abe87;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/aws-efs-csi-driver@sha256:4db1a50a1583c662643b4a24a7940c7e347ef22f3c6f83f825587c3b904abe87;kube-system;efs-csi-controller-6f75577dbb;efs-csi-controller-6f75577dbb-mmmm7
dsprod;ds-eks-01-prod;sha256:d790820d19a6253ee31418be4d1a9ae023d4a6b64c5591f8f031b4194828cc5b;564593125549.dkr.ecr.sa-east-1.amazonaws.com/aws-public/eks-distro/kubernetes-csi/livenessprobe@sha256:d790820d19a6253ee31418be4d1a9ae023d4a6b64c5591f8f031b4194828cc5b;kube-system;efs-csi-controller-6f75577dbb;efs-csi-controller-6f75577dbb-mmmm7
dsprod;ds-eks-01-prod;sha256:9cd9ef74078997d4d05f5061b6a4948b54b591bb5152675f45a183c3a1cbbfd8;564593125549.dkr.ecr.sa-east-1.amazonaws.com/aws-public/eks-distro/kubernetes-csi/node-driver-registrar@sha256:9cd9ef74078997d4d05f5061b6a4948b54b591bb5152675f45a183c3a1cbbfd8;kube-system;N/A;efs-csi-node-4qd9f
dsprod;ds-eks-01-prod;sha256:4db1a50a1583c662643b4a24a7940c7e347ef22f3c6f83f825587c3b904abe87;602401143452.dkr.ecr.sa-east-1.amazonaws.com/eks/aws-efs-csi-driver@sha256:4db1a50a1583c662643b4a24a7940c7e347ef22f3c6f83f825587c3b904abe87;kube-system;N/A;efs-csi-node-4qd9f
dsprod;ds-eks-01-prod;sha256:d790820d19a6253ee31418be4d1a9ae023d4a6b64c5591f8f031b4194828cc5b;564593125549.dkr.ecr.sa-east-1.amazonaws.com/aws-public/eks-distro/kubernetes-csi/livenessprobe@sha256:d790820d19a6253ee31418be4d1a9ae023d4a6b64c5591f8f031b4194828cc5b;kube-system;N/A;efs-csi-node-4qd9f
dsprod;ds-eks-01-prod;sha256:9cd9ef74078997d4d05f5061b6a4948b54b591bb5152675f45a183c3a1cbbfd8;564593125549.dkr.ecr.sa-east-1.amazonaws.com/aws-public/eks-distro/kubernetes-csi/node-driver-registrar@sha256:9cd9ef74078997d4d05f5061b6a4948b54b591bb5152675f45a183c3a1cbbfd8;kube-system;N/A;efs-csi-node-6wccb
